Churn,Account Weeks,Contract Renewal,Data Plan,Data Usage,Cust Serv Calls,Day Mins,Monthly Charge,Overage Fee,Roam Mins
1,40,Yes,Yes,2.03,3,224.7,70.3,6.73,7.5
0,72,Yes,No,0.28,1,147.0,41.8,8.12,10.5
0,95,Yes,Yes,2.73,1,247.8,90.3,5.67,10.1
0,42,Yes,No,0.0,0,155.4,41.0,8.21,9.0
0,86,Yes,No,0.34,1,166.2,53.4,7.77,5.4
0,131,Yes,No,0.33,0,198.8,62.3,8.03,10.8
1,55,Yes,Yes,2.97,4,206.5,69.7,10.42,11.0
0,74,Yes,No,0.0,0,162.7,53.0,9.6,8.7
0,81,No,Yes,2.13,1,224.1,84.3,8.21,7.9
0,81,Yes,No,0.0,4,166.2,47.0,5.880000000000001,13.2
1,28,Yes,No,0.0,6,197.7,32.0,6.29,8.3
0,111,Yes,No,0.0,0,176.4,48.0,5.050000000000001,11.2
0,3,Yes,Yes,3.08,2,67.4,63.8,7.199999999999999,11.4
1,51,Yes,No,0.0,3,229.7,68.0,16.8,9.6
0,68,Yes,Yes,3.97,1,176.0,93.7,8.9,14.7
1,163,Yes,No,0.35,2,247.7,69.5,13.48,9.6
0,87,Yes,No,0.36,2,115.4,45.6,8.13,13.1
1,58,No,No,0.0,2,188.2,37.0,10.48,13.9
0,109,Yes,No,0.27,0,162.6,43.7,7.7,11.5
0,111,Yes,No,0.0,4,216.4,58.0,5.710000000000001,10.4
0,144,Yes,No,0.0,2,139.6,35.0,6.21,15.0
1,135,Yes,No,0.0,5,263.8,67.0,12.57,8.4
0,109,Yes,Yes,2.43,4,204.5,81.3,6.6899999999999995,9.0
0,107,Yes,Yes,2.03,1,114.3,57.3,9.99,7.5
0,149,Yes,No,0.0,2,183.3,45.0,6.84,7.7
0,56,Yes,No,0.3,1,240.2,63.0,9.4,4.4
0,129,Yes,No,0.37,0,98.0,41.7,7.039999999999999,10.5
0,92,Yes,No,0.0,0,236.4,61.0,5.58,9.1
0,67,Yes,Yes,3.92,1,129.6,81.2,6.65,14.5
0,120,Yes,No,0.0,0,208.3,61.0,8.38,9.3
0,166,Yes,No,0.39,1,207.7,56.9,8.89,12.4
0,66,Yes,No,0.24,1,87.6,40.4,8.1,9.2
0,76,Yes,No,0.0,0,190.6,49.0,8.09,8.4
0,79,Yes,No,0.0,2,200.6,57.0,6.75,8.8
0,98,Yes,Yes,3.48,2,168.6,84.8,6.039999999999999,12.9
0,141,Yes,Yes,2.11,1,202.4,86.1,11.440000000000001,7.8
1,49,Yes,No,0.0,2,266.3,63.0,10.39,14.0
0,46,Yes,No,0.21,3,186.2,51.1,8.76,10.2
0,137,Yes,No,0.13,3,115.0,33.3,6.89,7.3
1,171,Yes,No,0.0,1,270.5,66.0,11.5,9.6
0,10,Yes,No,0.42,1,209.2,55.2,7.66,12.9
0,88,Yes,No,0.0,3,61.9,33.0,8.13,8.8
0,89,Yes,No,0.0,2,141.1,46.0,7.460000000000001,10.8
1,82,Yes,No,0.0,5,189.2,48.0,9.22,10.6
0,139,Yes,No,0.0,3,183.0,50.0,9.3,9.8
0,87,Yes,No,0.0,0,171.6,47.0,5.25,13.8
0,137,No,No,0.34,2,174.0,47.4,8.07,11.4
1,45,Yes,No,0.0,3,154.6,30.0,9.37,7.4
0,90,Yes,No,0.0,1,187.9,49.0,8.22,8.9
0,103,Yes,No,0.0,1,141.3,46.0,7.68,6.4
0,100,Yes,No,0.21,2,222.8,58.1,8.8,7.3
0,110,Yes,No,0.0,3,172.1,46.0,8.26,6.3
0,124,Yes,No,0.0,2,241.3,50.0,3.95,11.8
0,10,Yes,No,0.0,2,170.0,50.0,5.74,8.7
0,89,Yes,Yes,2.03,2,163.5,72.3,8.74,7.5
0,121,Yes,No,0.32,2,194.9,57.2,5.529999999999999,7.7
0,101,Yes,No,0.0,3,235.6,58.0,8.75,6.1
0,103,Yes,Yes,3.92,2,172.4,88.2,9.88,14.5
0,51,Yes,No,0.0,1,184.8,53.0,6.050000000000001,8.9
1,2,No,No,0.27,4,208.1,37.7,6.95,9.1
0,111,Yes,No,0.0,0,184.1,53.0,6.390000000000001,9.3
0,118,Yes,No,0.0,2,154.6,42.0,9.21,12.6
1,17,Yes,Yes,2.7,6,153.1,69.0,9.3,10.0
0,130,Yes,No,0.0,2,198.2,56.0,6.5600000000000005,6.3
1,193,Yes,No,0.29,4,172.8,31.9,7.13,10.9
0,114,Yes,No,0.4,1,172.0,57.0,8.82,10.1
0,137,Yes,No,0.29,2,141.1,39.9,7.36,8.0
0,185,Yes,Yes,3.73,2,151.1,84.3,7.24,13.8
0,101,Yes,No,0.0,3,196.6,56.0,6.4399999999999995,7.6
0,95,Yes,Yes,2.84,3,234.0,81.4,6.28,10.5
0,7,Yes,Yes,2.92,1,208.4,81.2,8.29,10.8
1,126,Yes,No,0.0,1,321.3,69.0,8.4,8.0
0,71,Yes,No,0.0,0,230.7,47.0,3.0,11.3
0,124,Yes,No,0.0,3,238.5,61.0,5.710000000000001,11.1
1,97,No,No,0.38,2,236.9,57.8,7.88,7.3
0,28,Yes,No,0.0,2,159.7,46.0,5.84,9.3
1,90,No,No,0.0,4,224.2,44.0,11.02,9.2
0,190,Yes,No,0.0,1,150.9,49.0,8.43,14.7
0,31,Yes,Yes,3.11,1,197.5,89.1,7.529999999999999,11.5
0,52,Yes,Yes,1.11,2,170.9,58.1,5.07,4.1
0,73,Yes,No,0.0,0,241.7,51.0,4.51,10.6
1,111,No,No,0.0,0,284.4,62.0,7.85,8.4
1,98,Yes,No,0.0,4,76.0,14.0,7.98,6.8
1,106,No,No,0.0,3,209.7,39.0,9.39,10.7
0,111,Yes,No,0.0,0,211.9,55.0,9.6,10.3
0,59,Yes,No,0.26,1,151.8,46.6,5.5,11.9
0,71,Yes,Yes,1.51,2,141.4,53.1,8.15,5.6
1,55,Yes,No,0.4,0,285.7,73.0,11.55,14.8
0,13,Yes,No,0.0,1,58.4,33.0,8.11,11.9
0,136,Yes,Yes,3.54,0,90.4,68.4,5.07,13.1
0,123,Yes,No,0.24,0,114.4,40.4,5.83,11.0
0,105,Yes,No,0.26,2,147.7,47.6,6.140000000000001,12.8
0,50,Yes,Yes,3.67,3,289.7,108.7,7.029999999999999,13.6
0,118,Yes,No,0.0,1,136.1,41.0,5.210000000000001,11.3
0,97,Yes,No,0.0,3,169.7,43.0,8.3,12.8
0,51,Yes,No,0.0,0,214.2,56.0,9.72,14.9
1,73,Yes,No,0.0,3,217.8,56.0,11.03,10.3
0,35,Yes,No,0.32,2,124.2,35.2,6.2,13.1
0,64,Yes,No,0.0,1,193.2,55.0,6.619999999999999,13.6
0,63,Yes,No,0.0,3,132.9,29.0,3.35,9.9
0,117,Yes,Yes,2.08,3,104.9,59.8,6.880000000000001,7.7
1,115,Yes,No,0.0,3,245.0,63.0,12.54,13.7
0,162,Yes,No,0.0,1,171.5,51.0,6.199999999999999,11.6
0,89,Yes,No,0.0,3,89.5,31.0,8.97,12.3
0,94,No,No,0.28,1,222.6,59.8,9.74,8.6
0,129,Yes,No,0.0,4,173.0,54.0,8.12,11.5
0,86,Yes,No,0.0,1,210.9,52.0,7.79,7.3
0,96,Yes,No,0.0,1,166.5,45.0,8.12,6.6
0,190,Yes,No,0.0,1,169.4,51.0,7.68,8.9
0,80,Yes,No,0.0,1,118.1,33.0,7.22,8.2
1,108,Yes,No,0.0,4,188.0,36.0,9.69,4.1
0,97,Yes,Yes,2.3,0,168.4,71.0,6.300000000000001,8.5
0,84,Yes,Yes,3.05,0,201.3,83.5,9.41,11.3
1,65,Yes,No,0.0,4,245.7,63.0,12.1,4.2
0,131,Yes,Yes,3.62,1,156.6,69.2,3.55,13.4
0,58,No,Yes,2.4,1,142.8,72.0,8.62,8.9
0,36,Yes,No,0.29,3,189.4,57.9,6.539999999999999,10.2
0,54,Yes,No,0.0,1,116.8,31.0,6.16,12.0
0,45,Yes,No,0.37,1,155.7,52.7,8.02,11.0
0,125,Yes,Yes,2.46,2,223.1,89.6,9.46,9.1
0,72,Yes,Yes,2.21,2,138.1,68.1,8.01,8.2
0,141,Yes,No,0.26,3,51.9,25.6,8.1,10.1
0,113,Yes,No,0.0,0,81.3,33.0,6.029999999999999,8.9
0,20,Yes,Yes,1.92,0,171.5,62.2,7.66,7.1
0,212,Yes,No,0.0,1,126.0,34.0,7.22,7.6
0,99,No,No,0.0,4,184.2,47.0,7.8,9.9
0,94,Yes,No,0.0,1,181.1,53.0,6.359999999999999,15.3
0,40,Yes,No,0.0,1,115.7,31.0,6.39,9.3
0,86,Yes,Yes,2.27,3,157.2,66.7,9.82,8.4
1,101,Yes,No,0.0,3,269.7,64.0,10.38,4.5
0,170,Yes,No,0.21,0,233.4,64.1,6.41,9.1
0,105,Yes,No,0.0,1,214.4,62.0,8.43,13.0
0,103,Yes,No,0.33,0,176.8,46.3,5.78,12.2
0,140,No,Yes,3.11,4,175.9,77.1,8.05,11.5
0,101,Yes,No,0.3,1,1.0,20.0,9.61,7.2
0,98,Yes,Yes,2.97,1,110.5,68.7,6.390000000000001,11.0
0,104,Yes,No,0.33,4,167.6,51.3,5.960000000000001,11.7
0,115,Yes,No,0.0,3,132.0,40.0,9.88,0.0
0,112,Yes,No,0.0,0,167.8,50.0,7.4,11.9
0,70,Yes,No,0.0,1,200.4,54.0,5.24,5.7
0,126,Yes,No,0.0,0,175.4,39.0,4.92,10.6
0,87,Yes,Yes,2.57,3,82.6,59.7,6.220000000000001,9.5
1,125,Yes,No,0.0,4,219.2,32.0,4.41,8.8
0,86,Yes,No,0.0,1,125.5,45.0,8.49,8.9
1,73,Yes,Yes,3.19,6,158.3,67.9,12.81,11.8
0,232,Yes,No,0.14,1,165.6,46.4,9.8,11.8
0,1,Yes,Yes,2.27,0,170.1,73.7,6.630000000000001,8.4
0,133,Yes,No,0.0,1,162.1,46.0,5.609999999999999,12.2
0,103,Yes,No,0.0,1,166.6,45.0,9.62,7.7
0,131,Yes,Yes,2.54,1,135.9,68.4,6.66,9.4
0,95,Yes,Yes,2.65,0,165.7,73.5,5.779999999999999,9.8
0,182,Yes,No,0.35,1,176.1,48.5,8.75,9.7
0,99,Yes,No,0.0,0,142.3,42.0,5.23,9.1
0,27,Yes,No,0.0,3,164.6,56.0,9.84,7.6
0,141,Yes,No,0.32,1,83.2,34.2,9.53,10.7
0,29,No,Yes,1.54,2,222.0,71.4,9.17,5.7
0,65,Yes,No,0.0,2,105.7,31.0,7.09,6.6
1,81,No,No,0.0,5,225.4,41.0,8.6,17.9
0,37,Yes,Yes,2.81,0,251.7,92.1,5.83,10.4
0,107,Yes,Yes,1.51,1,160.3,62.1,6.08,5.6
0,127,No,Yes,2.81,1,95.9,58.1,7.98,10.4
0,78,Yes,No,0.34,0,140.7,44.4,9.76,11.7
0,55,Yes,No,0.0,2,119.7,41.0,6.59,4.6
0,86,Yes,Yes,2.65,2,99.9,66.5,8.18,9.8
0,176,Yes,No,0.0,2,237.9,58.0,8.57,9.6
0,96,No,No,0.0,2,187.6,59.0,9.48,11.2
0,11,Yes,Yes,1.89,1,196.8,71.9,9.83,7.0
0,48,Yes,Yes,2.05,1,185.0,77.5,8.69,7.6
0,127,Yes,No,0.0,1,226.8,52.0,6.45,11.3
0,63,Yes,No,0.27,0,164.5,43.7,7.4,11.2
0,79,Yes,No,0.0,1,207.9,54.0,9.61,12.2
0,47,Yes,Yes,3.56,2,112.8,75.6,7.199999999999999,13.2
1,89,No,Yes,3.0,2,188.6,72.0,13.09,11.1
0,83,Yes,Yes,2.92,1,213.4,88.2,6.74,10.8
0,126,No,Yes,2.62,4,231.9,87.2,5.98,9.7
0,60,Yes,No,0.27,2,190.2,57.7,6.789999999999999,15.1
0,122,Yes,No,0.0,0,136.7,44.0,7.16,8.6
0,136,Yes,No,0.0,1,152.6,44.0,5.449999999999999,5.0
0,172,Yes,Yes,2.38,1,261.9,86.8,9.33,8.8
1,102,Yes,No,0.0,3,195.7,52.0,10.46,8.3
0,113,No,No,0.31,1,191.3,54.1,9.44,9.2
0,79,Yes,No,0.0,3,209.3,51.0,7.31,8.9
0,55,Yes,Yes,2.62,1,209.5,79.2,8.58,9.7
0,111,Yes,Yes,2.78,2,128.8,63.8,7.87,10.3
0,160,Yes,No,0.31,0,174.3,48.1,8.57,8.3
0,110,Yes,No,0.0,4,229.5,56.0,8.12,7.8
0,192,Yes,No,0.0,4,208.6,62.0,9.26,12.7
0,93,Yes,No,0.0,0,114.3,39.0,6.0600000000000005,10.9
0,101,Yes,Yes,2.57,2,206.7,79.7,9.34,9.5
0,77,Yes,No,0.0,2,144.9,38.0,7.57,12.3
0,105,Yes,Yes,2.19,2,223.5,72.9,5.85,8.1
1,133,Yes,Yes,3.81,4,174.0,86.1,10.47,14.1
0,131,Yes,No,0.0,1,109.5,47.0,11.61,6.6
0,106,Yes,Yes,2.67,1,81.6,60.7,6.779999999999999,9.9
0,118,Yes,No,0.0,1,133.4,33.0,6.05,5.9
0,125,Yes,No,0.0,1,137.1,42.0,5.49,8.6
0,95,Yes,No,0.0,0,184.0,50.0,9.52,16.1
0,80,Yes,No,0.0,3,185.1,47.0,7.84,9.3
0,145,Yes,No,0.32,0,39.5,33.2,8.22,10.0
0,37,Yes,No,0.0,2,186.5,52.0,5.380000000000001,8.1
0,87,Yes,No,0.0,1,156.8,45.0,5.789999999999999,7.6
0,69,Yes,No,0.0,3,170.4,52.0,6.880000000000001,9.0
0,83,Yes,No,0.0,1,132.4,33.0,6.08,8.6
0,195,Yes,No,0.0,0,63.2,30.0,6.01,5.1
1,67,No,Yes,4.56,2,181.1,95.6,10.8,16.9
0,75,Yes,Yes,1.13,3,117.5,49.3,5.34,4.2
0,123,Yes,Yes,4.05,0,205.7,92.5,8.17,15.0
0,41,Yes,Yes,1.59,1,194.3,62.9,6.87,5.9
0,75,Yes,No,0.0,0,150.6,52.0,10.08,8.1
1,76,No,No,0.3,1,273.3,72.0,13.18,12.0
0,86,No,No,0.0,1,253.10000000000002,61.0,9.1,10.3
0,140,Yes,No,0.38,0,112.8,36.8,7.84,16.3
0,70,Yes,No,0.0,3,104.7,25.0,4.11,15.8
0,121,Yes,Yes,1.59,0,180.8,65.9,9.88,5.9
0,112,Yes,No,0.0,1,168.6,54.0,9.9,9.8
0,118,Yes,No,0.0,2,240.2,61.0,5.050000000000001,9.7
0,66,Yes,Yes,2.4,1,174.7,74.0,6.609999999999999,8.9
0,78,Yes,No,0.35,0,87.0,35.5,9.68,11.0
0,129,Yes,Yes,4.0,2,191.5,87.0,6.64,14.8
0,6,Yes,No,0.0,3,213.5,52.0,7.61,9.4
0,107,No,No,0.29,1,221.1,56.9,8.16,10.0
1,107,No,No,0.0,5,209.3,39.0,9.15,12.9
0,138,Yes,No,0.27,1,133.9,39.7,8.32,15.4
0,103,Yes,No,0.0,0,160.2,40.0,6.95,9.7
0,116,Yes,Yes,3.0,0,217.6,89.0,6.210000000000001,11.1
0,189,Yes,No,0.0,2,214.4,54.0,8.8,6.3
0,161,Yes,No,0.0,2,72.8,36.0,8.36,11.8
0,1,Yes,No,0.25,1,183.1,61.5,9.83,7.0
0,89,Yes,No,0.0,1,184.1,48.0,8.3,12.8
0,64,Yes,No,0.0,1,206.6,64.0,10.17,9.7
1,126,Yes,Yes,3.46,4,153.4,73.6,7.57,12.8
0,129,Yes,No,0.0,2,203.0,53.0,9.35,4.9
0,128,Yes,Yes,2.92,0,209.9,90.2,8.1,10.8
0,81,Yes,Yes,3.16,3,115.9,71.6,6.83,11.7
0,114,Yes,No,0.0,1,176.8,45.0,7.39,10.6
0,50,Yes,No,0.0,0,154.7,52.0,9.9,11.1
0,86,Yes,No,0.0,3,136.4,41.0,5.130000000000001,11.5
0,96,Yes,No,0.0,1,170.5,53.0,8.88,12.2
0,72,Yes,No,0.27,0,259.4,58.7,5.4,12.7
0,64,Yes,Yes,1.59,8,197.0,71.9,6.640000000000001,5.9
0,57,No,Yes,3.29,2,223.5,87.9,8.16,12.2
0,65,Yes,No,0.0,2,153.9,45.0,6.01,8.5
0,163,Yes,No,0.0,1,210.0,58.0,6.35,8.8
0,136,Yes,No,0.36,2,239.4,61.6,8.4,10.7
0,116,Yes,No,0.0,1,184.9,48.0,8.41,12.0
0,93,Yes,No,0.17,3,152.4,51.7,8.73,6.6
0,142,Yes,Yes,2.48,3,224.4,80.8,8.8,9.2
0,92,Yes,No,0.0,1,252.60000000000002,61.0,9.04,8.6
0,70,Yes,No,0.0,1,184.3,60.0,10.29,6.7
0,22,Yes,Yes,1.13,1,186.1,64.3,6.09,4.2
0,37,Yes,No,0.0,2,220.7,58.0,5.4,12.0
0,51,Yes,No,0.0,1,170.1,45.0,8.01,7.0
0,174,Yes,No,0.22,2,139.4,38.2,7.17,10.0
1,68,Yes,No,0.21,3,213.9,61.1,13.03,8.4
0,130,Yes,No,0.0,1,194.1,53.0,5.01,12.4
0,104,Yes,No,0.0,2,139.7,41.0,5.130000000000001,11.3
0,134,Yes,No,0.35,2,164.2,53.5,6.4399999999999995,8.9
0,108,Yes,Yes,2.57,2,169.8,69.7,8.69,9.5
0,103,Yes,No,0.0,3,173.5,51.0,7.220000000000001,9.7
0,62,Yes,No,0.29,1,159.9,44.9,8.61,5.6
0,162,Yes,No,0.28,2,115.1,39.8,9.84,11.4
0,93,Yes,Yes,3.38,2,136.8,72.8,8.98,12.5
0,42,Yes,No,0.0,1,92.2,34.0,5.5600000000000005,13.1
0,155,Yes,Yes,3.62,2,230.9,89.2,6.65,13.4
0,36,Yes,No,0.0,0,117.1,40.0,6.77,9.0
1,143,No,No,0.0,2,223.3,53.0,8.36,4.5
0,197,Yes,No,0.24,3,154.8,43.4,8.58,10.6
1,81,Yes,No,0.0,3,261.4,63.0,10.79,8.0
1,138,No,No,0.0,4,122.5,24.0,9.3,9.6
1,103,Yes,Yes,3.11,2,225.9,72.1,8.55,11.5
1,127,No,No,0.0,4,242.2,61.0,11.31,13.9
1,136,Yes,No,0.31,3,259.4,62.1,8.64,10.7
0,99,Yes,No,0.33,2,209.4,57.3,9.29,12.0
0,95,Yes,No,0.0,0,69.4,29.0,9.54,8.9
1,118,No,Yes,3.0,4,156.5,75.0,10.46,11.1
1,113,Yes,No,0.0,5,137.2,19.0,4.62,13.7
0,128,No,No,0.0,0,232.2,51.0,5.08,10.7
0,117,Yes,No,0.0,3,102.3,29.0,6.76,15.7
0,48,Yes,Yes,2.05,3,217.9,74.5,8.38,7.6
0,81,No,No,0.25,0,214.4,59.5,5.58,11.9
0,57,Yes,No,0.19,1,179.8,48.9,7.9,12.7
0,140,Yes,No,0.26,1,162.6,48.6,5.3100000000000005,8.2
0,107,Yes,Yes,2.97,2,206.4,82.7,9.03,11.0
0,56,Yes,No,0.0,1,137.2,38.0,8.3,14.3
0,159,Yes,No,0.0,1,87.7,39.0,8.91,10.5
0,102,Yes,No,0.33,1,258.1,64.3,8.6,10.3
0,107,Yes,No,0.0,1,103.4,34.0,9.47,14.4
0,106,Yes,No,0.24,2,52.2,30.4,6.01,11.4
1,225,Yes,No,0.3,2,165.4,55.0,13.69,8.7
0,75,Yes,No,0.0,2,147.5,42.0,9.59,16.4
0,86,Yes,No,0.0,0,204.8,56.0,5.74,11.3
0,169,Yes,No,0.0,1,222.7,52.0,6.85,13.3
0,122,Yes,Yes,2.32,2,191.5,70.2,6.98,8.6
0,106,Yes,No,0.0,0,165.4,52.0,7.35,9.6
0,52,Yes,Yes,3.65,2,130.1,80.5,7.359999999999999,13.5
0,79,Yes,Yes,4.0,2,103.7,78.0,6.82,14.8
0,135,Yes,No,0.17,2,226.9,57.7,8.86,5.9
0,70,Yes,No,0.0,0,148.4,48.0,8.36,8.9
0,80,Yes,No,0.0,2,148.6,44.0,5.539999999999999,10.0
0,37,Yes,No,0.0,0,178.1,44.0,6.46,12.9
0,161,Yes,Yes,1.97,1,205.5,66.7,5.64,7.3
0,137,Yes,No,0.36,1,97.5,37.6,9.79,0.0
0,123,Yes,No,0.0,0,128.7,32.0,5.88,10.8
0,80,Yes,Yes,2.57,2,223.6,83.7,9.88,9.5
0,94,Yes,No,0.0,0,85.9,34.0,6.34,15.6
0,105,Yes,Yes,3.08,1,141.2,69.8,8.39,11.4
0,73,Yes,Yes,3.11,0,181.4,80.1,8.8,11.5
0,112,Yes,No,0.0,2,167.6,42.0,7.73,17.3
0,179,Yes,No,0.32,1,221.5,57.2,8.21,6.1
0,57,Yes,No,0.31,1,154.2,46.1,9.84,10.1
0,127,Yes,Yes,3.13,1,143.2,70.3,8.5,11.6
0,122,No,Yes,3.43,1,203.4,93.3,7.49,12.7
0,33,Yes,Yes,2.3,1,161.9,64.0,7.56,8.5
0,94,Yes,No,0.0,3,118.7,38.0,5.26,10.4
0,100,Yes,No,0.0,1,166.1,48.0,9.83,10.2
0,106,Yes,No,0.0,2,147.9,43.0,5.470000000000001,8.8
0,148,Yes,Yes,4.46,2,196.2,90.6,5.83,16.5
0,120,Yes,Yes,2.86,0,231.3,97.6,11.120000000000001,10.6
0,91,Yes,Yes,1.51,1,175.3,68.1,8.12,5.6
0,86,Yes,No,0.0,1,150.5,36.0,6.02,9.0
0,78,Yes,Yes,3.56,0,184.4,94.6,9.79,13.2
0,94,Yes,No,0.0,1,163.5,41.0,7.19,12.6
1,85,Yes,No,0.0,4,236.9,58.0,9.89,11.4
0,89,Yes,No,0.0,1,82.3,29.0,8.36,7.2
0,128,Yes,No,0.0,1,203.0,50.0,7.69,12.7
0,115,No,No,0.0,1,167.0,48.0,9.94,12.4
0,76,Yes,No,0.0,1,143.7,40.0,8.66,5.8
0,75,Yes,Yes,3.05,1,185.2,88.5,9.02,11.3
0,90,Yes,Yes,3.0,2,172.6,81.0,5.99,11.1
0,30,Yes,No,0.0,3,137.6,38.0,8.1,5.8
1,105,No,No,0.0,1,273.9,71.0,13.93,10.9
0,102,Yes,Yes,1.7,3,125.3,51.0,7.06,6.3
0,83,Yes,No,0.0,3,165.8,45.0,8.4,8.6
0,63,Yes,Yes,2.21,0,201.9,76.1,9.91,8.2
0,155,Yes,No,0.0,2,163.0,46.0,5.199999999999999,15.1
0,82,Yes,Yes,2.38,2,163.8,63.8,6.75,8.8
0,87,Yes,No,0.0,1,176.5,50.0,5.25,13.4
0,115,Yes,Yes,1.22,0,155.2,59.2,6.550000000000001,4.5
1,99,No,No,0.0,2,242.3,72.0,17.55,11.3
0,121,No,Yes,2.35,3,241.1,82.5,9.01,8.7
0,54,Yes,Yes,3.05,2,112.0,67.5,5.4,11.3
0,105,Yes,No,0.24,3,115.5,45.4,8.37,13.3
0,73,Yes,No,0.34,1,137.1,45.4,5.539999999999999,11.1
0,95,Yes,No,0.0,0,185.4,54.0,6.800000000000001,10.1
0,21,Yes,Yes,3.48,3,132.7,74.8,5.23,12.9
0,163,Yes,Yes,3.73,2,206.6,93.3,5.52,13.8
0,57,Yes,No,0.0,0,169.6,49.0,6.74,11.2
0,104,No,No,0.0,4,160.4,53.0,9.7,12.6
0,83,Yes,Yes,3.02,0,95.0,61.2,8.4,11.2
0,141,Yes,No,0.24,2,160.1,52.4,7.84,7.0
0,95,Yes,No,0.0,3,181.6,53.0,6.640000000000001,3.8
1,184,Yes,No,0.0,3,236.4,65.0,14.37,13.8
0,74,Yes,No,0.0,2,157.1,45.0,5.66,7.6
0,67,Yes,No,0.0,0,166.8,46.0,8.66,10.9
0,104,No,No,0.0,0,148.2,39.0,8.09,11.0
0,71,Yes,Yes,3.21,1,170.2,81.1,5.470000000000001,11.9
1,149,Yes,No,0.0,4,195.2,35.0,8.42,12.2
0,154,Yes,Yes,2.59,0,211.0,80.9,9.6,9.6
0,138,Yes,Yes,2.13,0,19.5,37.3,7.05,7.9
0,117,Yes,No,0.0,1,171.8,53.0,7.43,9.6
0,130,Yes,No,0.0,1,176.3,48.0,5.050000000000001,11.3
0,73,Yes,No,0.0,2,228.7,56.0,8.43,11.1
0,100,Yes,Yes,2.65,0,211.7,90.5,9.7,9.8
0,149,Yes,No,0.37,1,194.3,56.7,9.92,8.6
0,29,Yes,No,0.0,2,183.8,48.0,8.4,12.7
0,131,Yes,No,0.0,1,110.9,29.0,5.78,15.8
0,153,Yes,No,0.0,2,122.5,45.0,8.67,8.0
0,84,Yes,No,0.14,2,213.9,57.4,5.08,13.2
0,133,Yes,No,0.0,2,174.0,44.0,7.07,10.0
0,112,Yes,No,0.0,0,170.5,46.0,9.66,11.2
0,87,Yes,No,0.0,0,191.8,49.0,8.05,9.5
0,72,Yes,No,0.0,2,165.9,49.0,6.800000000000001,12.0
1,66,Yes,No,0.0,4,154.0,44.0,9.95,9.5
0,65,Yes,Yes,2.4,1,158.1,79.0,11.11,8.9
0,74,Yes,No,0.45,2,212.2,61.5,5.76,9.1
1,116,Yes,No,0.0,6,159.4,43.0,8.98,9.7
0,68,Yes,No,0.2,2,172.7,44.0,6.96,11.7
0,68,Yes,No,0.11,3,209.8,54.1,8.79,11.0
0,54,No,No,0.0,1,201.1,57.0,7.029999999999999,10.1
0,99,Yes,No,0.0,1,54.8,25.0,8.65,7.5
0,107,Yes,No,0.0,3,134.0,38.0,8.73,7.3
0,124,Yes,No,0.0,1,171.8,47.0,8.76,10.5
0,95,Yes,Yes,3.05,3,270.1,103.5,9.31,11.3
1,173,No,No,0.0,0,291.8,68.0,10.72,9.9
0,110,Yes,No,0.3,1,209.7,50.0,5.29,13.5
0,102,Yes,No,0.0,0,174.5,50.0,6.84,8.5
0,130,Yes,No,0.0,0,68.4,29.0,9.67,10.4
0,91,Yes,Yes,2.59,1,260.0,90.9,5.779999999999999,9.6
1,64,No,No,0.0,3,225.3,48.0,5.41,17.3
0,176,Yes,Yes,1.94,1,270.2,81.4,8.13,7.2
1,93,No,No,0.0,3,207.4,42.0,10.99,11.1
0,84,Yes,Yes,2.89,1,89.7,56.9,6.93,10.7
0,138,Yes,No,0.0,3,127.1,43.0,7.390000000000001,5.0
0,101,Yes,Yes,2.89,1,105.9,66.9,6.59,10.7
0,136,Yes,No,0.3,2,142.3,41.0,7.9,6.0
0,111,Yes,No,0.25,2,178.3,47.5,6.93,6.4
0,132,Yes,Yes,3.7,0,188.9,85.0,7.82,13.7
0,128,Yes,No,0.36,3,234.3,61.6,9.14,14.7
0,92,Yes,Yes,2.4,1,229.2,79.0,7.99,8.9
1,197,No,No,0.12,5,203.3,42.2,11.12,13.7
0,191,Yes,No,0.0,1,162.0,49.0,7.0600000000000005,10.9
0,99,Yes,Yes,2.86,2,166.1,79.6,6.92,10.6
0,106,Yes,Yes,3.32,3,184.4,78.2,6.17,12.3
0,88,Yes,No,0.29,2,148.2,54.9,10.44,6.4
0,78,Yes,No,0.0,0,180.1,48.0,8.61,10.2
0,98,Yes,No,0.16,1,171.7,46.6,8.74,7.8
0,17,Yes,Yes,2.19,1,185.5,78.9,8.53,8.1
0,56,Yes,Yes,3.43,1,121.7,71.3,9.2,12.7
0,84,Yes,No,0.16,2,130.2,47.6,8.9,14.0
0,95,Yes,No,0.0,2,190.4,49.0,8.43,13.7
0,16,Yes,No,0.0,5,174.7,54.0,9.04,10.5
1,76,No,No,0.34,3,241.0,64.4,11.59,9.9
0,93,Yes,No,0.21,0,141.7,45.1,6.050000000000001,10.2
0,83,Yes,No,0.0,2,134.8,38.0,8.36,7.7
0,123,Yes,No,0.0,1,163.1,49.0,7.470000000000001,9.0
0,64,Yes,No,0.31,1,145.5,48.1,6.42,8.9
1,82,No,No,0.0,0,329.8,74.0,10.42,10.6
0,107,Yes,No,0.0,2,181.5,49.0,9.32,12.7
0,110,Yes,No,0.0,1,131.9,46.0,8.64,7.1
0,96,Yes,Yes,2.3,1,150.0,63.0,7.97,8.5
0,47,Yes,Yes,3.48,2,183.6,88.8,7.07,12.9
